0 Hour,,6 Hour,,9 Hour,,15 Hour,,19 Hour,,22 Hour,,24 Hour,,48 Hour,
chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.),chemical shift (ppm),Intensity (a.u.)
-9.27472,74.4063,-9.69356,-9063.1962,-9.27472,8129.12497,-9.30174,-2274.33411,-9.34228,152.09674,-9.3509,-179.6095,-9.40312,4591.77,,
-9.26121,236.187,-9.68005,-9153.14615,-9.26121,8283.9649,-9.28823,-2273.99461,-9.32877,-16.2977,-9.33738,-183.4845,-9.38961,10359.1,,
-9.2477,-56.5,-9.66654,-9234.07545,-9.2477,8436.29172,-9.27472,-2261.55608,-9.31525,-185.66451,-9.32387,-193.1875,-9.3761,3284.5,,
-9.23419,-669.969,-9.65303,-9309.18361,-9.23419,8587.10542,-9.26121,-2235.36853,-9.30174,-355.09669,-9.31036,-208.3595,-9.36259,1652.75,,
-9.22068,-1181.72,-9.63951,-9381.67687,-9.22068,8736.90597,-9.2477,-2193.88197,-9.28823,-523.27524,-9.29685,-228.547,-9.34908,8188.03,,
-9.20717,-1359.44,-9.626,-9454.74126,-9.20717,8886.19335,-9.23419,-2135.74639,-9.27472,-689.05016,-9.28334,-253.235,-9.33557,11071.6,,
-9.19366,-1354.56,-9.61249,-9528.38306,-9.19366,9035.96753,-9.22068,-2059.61181,-9.26121,-851.04645,-9.26983,-281.8125,-9.32206,8999.39,,
-9.18015,-1417.53,-9.59898,-9606.4418,-9.18015,9187.22849,-9.20717,-1964.57822,-9.2477,-1008.0141,-9.25632,-313.6575,-9.30855,275.688,,
-9.16664,-1688.22,-9.58547,-9688.27699,-9.16664,9341.4762,-9.19366,-1849.83063,-9.23419,-1158.48312,-9.24281,-348.11,-9.29504,10284.7,,
-9.15312,-2224.34,-9.57196,-9775.80816,-9.15312,9500.71599,-9.18015,-1714.97404,-9.22068,-1301.0435,-9.2293,-384.4525,-9.28153,-4365.89,,
-9.13961,-3026.44,-9.55845,-9869.03482,-9.13961,9666.93712,-9.16664,-1559.80846,-9.20717,-1434.42025,-9.21579,-422,-9.26802,-10021.3,,
-9.1261,-3933.81,-9.54494,-9966.0365,-9.1261,9841.64493,-9.15312,-1384.42502,-9.19366,-1557.11336,-9.20228,-460.0475,-9.25451,-4102.05,,
-9.11259,-4605,-9.53143,-10068.0927,-9.11259,10027.83939,-9.13961,-1189.44646,-9.18015,-1667.77283,-9.18877,-497.9075,-9.24099,-1419.97,,
-9.09908,-4821.81,-9.51792,-10173.92296,-9.09908,10227.52048,-9.1261,-975.68393,-9.16664,-1765.05867,-9.17525,-534.9375,-9.22748,4682.95,,
-9.08557,-4625.16,-9.50441,-10282.24679,-9.08557,10442.68817,-9.11259,-744.33242,-9.15312,-1847.78688,-9.16174,-570.5325,-9.21397,6678.97,,
-9.07206,-4168.78,-9.4909,-10394.9837,-9.07206,10675.84244,-9.09908,-496.89194,-9.13961,-1914.82543,-9.14823,-604.125,-9.20046,4935.84,,
-9.05855,-3649.44,-9.47738,-10508.29938,-9.05855,10928.98326,-9.08557,-235.22748,-9.1261,-1965.05534,-9.13472,-635.235,-9.18695,197.656,,
-9.04504,-3206.5,-9.46387,-10624.74099,-9.04504,11203.11061,-9.07206,38.62093,-9.11259,-1997.7216,-9.12121,-663.4075,-9.17344,237.719,,
-9.03153,-2837.16,-9.45036,-10741.75451,-9.03153,11499.72447,-9.05855,322.34331,-9.09908,-2011.88922,-9.1077,-688.3125,-9.15993,-12345.5,,
-9.01802,-2465.62,-9.43685,-10860.62014,-9.01802,11819.8248,-9.04504,613.49964,-9.08557,-2007.15319,-9.09419,-709.6575,-9.14642,2.75001,,
-9.00451,-2036.12,-9.42334,-10981.33813,-9.00451,12163.91159,-9.03153,909.34493,-9.07206,-1982.91851,-9.08068,-727.25,-9.13291,605.547,,
-8.99099,-1644.06,-9.40983,-11105.82873,-8.99099,12530.99003,-9.01802,1207.09916,-9.05855,-1939.22019,-9.06717,-740.97,-9.1194,3798.08,,
-8.97748,-1412.12,-9.39632,-11233.45216,-8.97748,12920.54964,-9.00451,1504.12734,-9.04504,-1875.98822,-9.05366,-750.7975,-9.10589,-3036.84,,
-8.96397,-1372.63,-9.38281,-11367.40869,-8.96397,13330.59563,-8.99099,1797.59333,-9.03153,-1793.50759,-9.04015,-756.7825,-9.09238,-866.641,,
-8.95046,-1514.47,-9.3693,-11508.97854,-8.95046,13759.12797,-8.97748,2084.80938,-9.01802,-1692.30831,-9.02664,-759.015,-9.07886,2133.58,,
-8.93695,-1745.72,-9.35579,-11659.44197,-8.93695,14202.64665,-8.96397,2363.21437,-9.00451,-1573.20538,-9.01312,-757.7025,-9.06535,2673.83,,
-8.92344,-1921.31,-9.34228,-11821.99922,-8.92344,14658.15162,-8.95046,2630.36329,-8.99099,-1437.16484,-8.99961,-753.0775,-9.05184,3990.72,,
-8.90993,-1985.97,-9.32877,-11999.21052,-8.90993,15120.14288,-8.93695,2884.10763,-8.97748,-1285.5046,-8.9861,-745.4375,-9.03833,-1946.19,,
-8.89642,-1930.09,-9.31525,-12191.08169,-8.89642,15584.62039,-8.92344,3122.38189,-8.96397,-1119.7507,-8.97259,-735.125,-9.02482,6686.08,,
-8.88291,-1677.44,-9.30174,-12400.80179,-8.88291,16046.08412,-8.90993,3343.59257,-8.95046,-941.46315,-8.95908,-722.515,-9.01131,9523.12,,
-8.8694,-1168.69,-9.28823,-12629.65669,-8.8694,16498.03407,-8.89642,3546.33316,-8.93695,-752.71194,-8.94557,-707.985,-8.9978,8403.25,,
-8.85589,-534.187,-9.27472,-12879.56661,-8.85589,16935.47019,-8.88291,3729.32166,-8.92344,-555.64707,-8.93206,-691.9525,-8.98429,1242.75,,
-8.84238,-32.8437,-9.26121,-13151.17181,-8.84238,17351.89247,-8.8694,3891.99906,-8.90993,-352.36854,-8.91855,-674.8275,-8.97078,-11615.8,,
-8.82886,185.344,-9.2477,-13443.83252,-8.82886,17740.80599,-8.85589,4033.64537,-8.89642,-145.33634,-8.90504,-657.03,-8.95727,7953.69,,
-8.81535,140.219,-9.23419,-13758.189,-8.81535,18096.70049,-8.84238,4154.22557,-8.88291,62.93952,-8.89153,-638.9225,-8.94376,10066.9,,
-8.80184,-88.9063,-9.22068,-14091.04148,-8.80184,18413.08108,-8.82886,4253.70851,-8.8694,270.12404,-8.87802,-620.89,-8.93025,7462.7,,
-8.78833,-421.969,-9.20717,-14443.0302,-8.78833,18684.94771,-8.81535,4332.41149,-8.85589,473.61722,-8.86451,-603.265,-8.91673,8469,,
-8.77482,-838.031,-9.19366,-14809.67542,-8.77482,18907.80038,-8.80184,4390.98836,-8.84238,670.98908,-8.85099,-586.36,-8.90322,171.422,,
-8.76131,-1496.28,-9.18015,-15187.77737,-8.76131,19076.63906,-8.78833,4430.1241,-8.82886,859.91355,-8.83748,-570.4675,-8.88971,-2061.69,,
-8.7478,-2467.91,-9.16664,-15574.77629,-8.7478,19188.46372,-8.77482,4450.76372,-8.81535,1038.15774,-8.82397,-555.7975,-8.8762,-1435.02,,
-8.73429,-3446.25,-9.15312,-15964.91742,-8.73429,19239.77433,-8.76131,4454.05222,-8.80184,1203.61559,-8.81046,-542.5775,-8.86269,846.031,,
-8.72078,-4046.97,-9.13961,-16353.07098,-8.72078,19229.07087,-8.7478,4441.03458,-8.78833,1354.38212,-8.79695,-530.9525,-8.84918,-2064.73,,
-8.70727,-3994.09,-9.1261,-16735.40224,-8.70727,19154.85332,-8.73429,4413.0108,-8.77482,1488.83732,-8.78344,-521.0625,-8.83567,6596.92,,
-8.69376,-3205.94,-9.11259,-17104.23145,-8.69376,19016.62165,-8.72078,4371.20589,-8.76131,1605.6037,-8.76993,-513,-8.82216,2900.95,,
-8.68025,-2068.41,-9.09908,-17454.43885,-8.68025,18815.37583,-8.70727,4316.89983,-8.7478,1703.52525,-8.75642,-506.8275,-8.80865,1556.02,,
-8.66673,-1142.81,-9.08557,-17780.26468,-8.66673,18552.12084,-8.69376,4251.31263,-8.73429,1781.78897,-8.74291,-502.5925,-8.79514,-4569.73,,
-8.65322,-620.687,-9.07206,-18075.30919,-8.65322,18228.84665,-8.68025,4175.59427,-8.72078,1839.73887,-8.7294,-500.3425,-8.78163,11866.7,,
-8.63971,-505.875,-9.05855,-18335.73262,-8.63971,17849.05824,-8.66673,4090.9436,-8.70727,1877.28095,-8.71589,-500.0775,-8.76812,1266.78,,
-8.6262,-870.813,-9.04504,-18554.49521,-8.6262,17415.7556,-8.65322,3998.22293,-8.69376,1894.50921,-8.70238,-501.7825,-8.75461,26.2187,,
-8.61269,-1645.13,-9.03153,-18727.75721,-8.61269,16933.43868,-8.63971,3898.50609,-8.68025,1891.61164,-8.68886,-505.47,-8.74109,-419.297,,
-8.59918,-2554.88,-9.01802,-18853.59886,-8.59918,16406.60747,-8.6262,3792.53808,-8.66673,1869.2427,-8.67535,-511.14,-8.72758,8567.55,,
-8.58567,-3348.22,-9.00451,-18924.34039,-8.58567,15840.76194,-8.61269,3681.0689,-8.65322,1828.3735,-8.66184,-518.7825,-8.71407,3494.86,,
-8.57216,-3993.84,-8.99099,-18941.26652,-8.57216,15241.40207,-8.59918,3564.68855,-8.63971,1769.94048,-8.64833,-528.39,-8.70056,4148.77,,
-8.55865,-4520.53,-8.97748,-18901.80852,-8.55865,14614.02783,-8.58567,3443.87302,-8.6262,1695.31865,-8.63482,-540,-8.68705,10562.7,,
-8.54514,-4910.34,-8.96397,-18804.69115,-8.54514,13965.1392,-8.57216,3319.1493,-8.61269,1605.9455,-8.62131,-553.625,-8.67354,1003.69,,
-8.53163,-5139.06,-8.95046,-18650.55464,-8.53163,13300.73616,-8.55865,3190.76789,-8.59918,1503.50854,-8.6078,-569.2825,-8.66003,17389.2,,
-8.51812,-5165.69,-8.93695,-18440.67923,-8.51812,12627.31867,-8.54514,3059.1663,-8.58567,1389.57026,-8.59429,-587.015,-8.64652,5938.62,,
-8.50461,-5155.28,-8.92344,-18177.62518,-8.50461,11950.88671,-8.53163,2924.5015,-8.57216,1265.85068,-8.58078,-606.86,-8.63301,1064.06,,
-8.49109,-5283.63,-8.90993,-17861.39272,-8.49109,11277.9451,-8.51812,2787.02251,-8.55865,1134.24978,-8.56727,-628.89,-8.6195,4023.95,,
-8.47758,-5573.5,-8.89642,-17498.38209,-8.47758,10613.98412,-8.50461,2646.94881,-8.54514,996.40258,-8.55376,-653.125,-8.60599,4310.64,,
-8.46407,-5996.59,-8.88291,-17091.15354,-8.46407,9965.5086,-8.49109,2504.56024,-8.53163,854.20906,-8.54025,-679.64,-8.59248,2514.95,,
-8.45056,-6459.19,-8.8694,-16642.90732,-8.45056,9338.51852,-8.47758,2360.04562,-8.51812,709.10924,-8.52673,-708.485,-8.57896,2708.23,,
-8.43705,-7014.72,-8.85589,-16161.96365,-8.43705,8738.01384,-8.46407,2213.81329,-8.50461,562.97312,-8.51322,-739.6875,-8.56545,-2048.44,,
-8.42354,-7657.59,-8.84238,-15650.2428,-8.42354,8168.99454,-8.45056,2066.10973,-8.49109,417.05962,-8.49971,-773.2975,-8.55194,-4466.47,,
-8.41003,-8212.72,-8.82886,-15114.78893,-8.41003,7636.96061,-8.43705,1917.43495,-8.47758,272.64088,-8.4862,-809.3125,-8.53843,-12987.3,,
-8.39652,-8538.62,-8.81535,-14559.43438,-8.39652,7145.912,-8.42354,1768.32394,-8.46407,131.12585,-8.47269,-847.735,-8.52492,-6992.36,,
-8.38301,-8489.56,-8.80184,-13990.58336,-8.38301,6700.84871,-8.41003,1619.2717,-8.45056,-6.54049,-8.45918,-888.5325,-8.51141,-11340.4,,
-8.3695,-8082.59,-8.78833,-13412.07613,-8.3695,6304.7707,-8.39652,1471.00323,-8.43705,-139.52813,-8.44567,-931.6575,-8.4979,-2087.06,,
-8.35599,-7476.94,-8.77482,-12829.67291,-8.35599,5961.67795,-8.38301,1324.19851,-8.42354,-266.94706,-8.43216,-977.0475,-8.48439,10758.8,,
-8.34248,-6793.37,-8.76131,-12245.29397,-8.34248,5673.57043,-8.3695,1179.76755,-8.41003,-388.3423,-8.41865,-1024.5475,-8.47088,345.531,,
-8.32896,-6233.59,-8.7478,-11664.69953,-8.32896,5443.45284,-8.35599,1038.55535,-8.39652,-503.23383,-8.40514,-1074.0475,-8.45737,-1153.73,,
-8.31545,-5868.34,-8.73429,-11090.44984,-8.31545,5273.3157,-8.34248,901.53189,-8.38301,-611.41166,-8.39163,-1125.345,-8.44386,1651.06,,
-8.30194,-5496.81,-8.72078,-10524.46515,-8.30194,5163.66372,-8.32896,769.62599,-8.3695,-712.68578,-8.37812,-1178.235,-8.43035,3746.12,,
-8.28843,-5005.44,-8.70727,-9968.0257,-8.28843,5115.49688,-8.31545,643.91001,-8.35599,-807.05119,-8.36461,-1232.47,-8.41683,-3326.69,,
-8.27492,-4586.31,-8.69376,-9423.05172,-8.27492,5128.81515,-8.30194,525.41277,-8.34248,-894.6079,-8.35109,-1287.765,-8.40332,7334.84,,
-8.26141,-4492.84,-8.68025,-8888.90347,-8.26141,5203.1185,-8.28843,415.09926,-8.32896,-975.57198,-8.33758,-1343.8125,-8.38981,13614.4,,
-8.2479,-4743.59,-8.66673,-8366.22463,-8.2479,5337.40692,-8.27492,313.94448,-8.31545,-1050.28627,-8.32407,-1400.265,-8.3763,8074.31,,
-8.23439,-5161.69,-8.65322,-7853.08852,-8.23439,5529.68036,-8.26141,222.84842,-8.30194,-1119.00184,-8.31056,-1456.765,-8.36279,4653.31,,
-8.22088,-5509.34,-8.63971,-7350.13886,-8.22088,5777.43882,-8.2479,142.59108,-8.28843,-1182.40371,-8.29705,-1512.9225,-8.34928,176.453,,
-8.20737,-5596.16,-8.6262,-6852.89589,-8.20737,6078.18226,-8.23439,73.90246,-8.27492,-1240.81186,-8.28354,-1568.36,-8.33577,-2785.42,,
-8.19386,-5418.28,-8.61269,-6361.35986,-8.19386,6427.91067,-8.22088,17.26754,-8.26141,-1294.8713,-8.27003,-1622.6725,-8.32226,708.235,,
-8.18035,-5300.41,-8.59918,-5872.33102,-8.18035,6822.624,-8.20737,-26.83366,-8.2479,-1345.21702,-8.25652,-1675.4375,-8.30875,12056,,
-8.16683,-5619.06,-8.58567,-5383.2496,-8.16683,7257.32683,-8.19386,-58.27616,-8.23439,-1392.43903,-8.24301,-1726.2825,-8.29524,14845.9,,
-8.15332,-6304.5,-8.57216,-4891.55585,-8.15332,7728.00996,-8.18035,-76.97496,-8.22088,-1437.25732,-8.2295,-1774.7975,-8.28173,-387.687,,
-8.13981,-7068.97,-8.55865,-4394.69001,-8.13981,8228.67794,-8.16683,-83.17626,-8.20737,-1480.20188,-8.21599,-1820.61,-8.26822,5109.72,,
-8.1263,-7919.38,-8.54514,-3891.37232,-8.1263,8754.33076,-8.15332,-77.34267,-8.19386,-1521.95773,-8.20248,-1863.4075,-8.2547,6130.53,,
-8.11279,-8954.44,-8.53163,-3377.12303,-8.11279,9298.46839,-8.13981,-60.1404,-8.18035,-1563.21486,-8.18896,-1902.86,-8.24119,-2682.61,,
-8.09928,-9801.97,-8.51812,-2851.94238,-8.09928,9855.59081,-8.1263,-32.40444,-8.16683,-1604.44436,-8.17545,-1938.6875,-8.22768,4614,,
-8.08577,-9834.47,-8.50461,-2313.91061,-8.08577,10419.69798,-8.11279,4.73519,-8.15332,-1646.26904,-8.16194,-1970.6575,-8.21417,4935.03,,
-8.07226,-8877.22,-8.49109,-1761.7509,-8.07226,10984.7899,-8.09928,49.8435,-8.13981,-1689.065,-8.14843,-1998.595,-8.20066,4905.45,,
-8.05875,-7291.62,-8.47758,-1194.81759,-8.05875,11544.86652,-8.08577,101.48048,-8.1263,-1733.35723,-8.13492,-2022.345,-8.18715,-2374.72,,
-8.04524,-5636.69,-8.46407,-614.39389,-8.04524,12094.42783,-8.07226,157.96113,-8.11279,-1779.37074,-8.12141,-2041.8125,-8.17364,1439.37,,
-8.03173,-4543.56,-8.45056,-17.92005,-8.03173,12628.47381,-8.05875,217.31045,-8.09928,-1827.39052,-8.1079,-2056.985,-8.16013,618.078,,
-8.01822,-4293.53,-8.43705,590.7637,-8.01822,13141.50442,-8.04524,277.56842,-8.08577,-1877.50157,-8.09439,-2067.86,-8.14662,3815.45,,
-8.0047,-4466.28,-8.42354,1211.65711,-8.0047,13628.52408,-8.03173,336.76505,-8.07226,-1929.73889,-8.08088,-2074.515,-8.13311,-8030.45,,
-7.99119,-4526.16,-8.41003,1842.19993,-7.99119,14086.02388,-8.01822,392.74033,-8.05875,-1983.91248,-8.06737,-2077.0775,-8.1196,-1077.72,,
-7.97768,-4458.72,-8.39652,2481.11192,-7.97768,14510.00824,-8.0047,443.27305,-8.04524,-2039.96733,-8.05386,-2075.6875,-8.10609,5550.83,,
-7.96417,-4369.62,-8.38301,3124.55285,-7.96417,14896.97714,-7.99119,486.43062,-8.03173,-2097.36345,-8.04035,-2070.5925,-8.09257,-3322.2,,
-7.95066,-4127.81,-8.3695,3770.60246,-7.95066,15244.93054,-7.97768,520.12183,-8.01822,-2155.82584,-8.02683,-2062.015,-8.07906,-2811.45,,
-7.93715,-3670.94,-8.35599,4415.42052,-7.93715,15551.36844,-7.96417,542.52667,-8.0047,-2214.6956,-8.01332,-2050.25,-8.06555,-538.766,,
-7.92364,-2972.97,-8.34248,5055.80678,-7.92364,15815.2908,-7.95066,551.99015,-7.99119,-2273.28052,-7.99981,-2035.61,-8.05204,1786.36,,
-7.91013,-1849.28,-8.32896,5687.91849,-7.91013,16035.69759,-7.93715,547.02225,-7.97768,-2330.93669,-7.9863,-2018.4375,-8.03853,-3137.37,,
-7.89662,-351.562,-8.31545,6307.92046,-7.89662,16212.5888,-7.92364,526.35798,-7.96417,-2386.80913,-7.97279,-1999.0625,-8.02502,4375,,
-7.88311,988.781,-8.30194,6911.9699,-7.88311,16346.4644,-7.91013,489.13732,-7.95066,-2440.14783,-7.95928,-1977.86,-8.01151,15831.1,,
-7.8696,1591.06,-8.28843,7497.50657,-7.8696,16438.32435,-7.89662,434.63028,-7.93715,-2489.93279,-7.94577,-1955.1875,-7.998,13927.6,,
-7.85609,1369.62,-8.27492,8060.69022,-7.85609,16489.66865,-7.88311,362.65185,-7.92364,-2535.43401,-7.93226,-1931.405,-7.98449,12017.1,,
-7.84257,675.625,-8.26141,8597.68062,-7.84257,16503.00157,-7.8696,273.20203,-7.91013,-2575.81148,-7.91875,-1906.86,-7.97098,9984.52,,
-7.82906,-171.75,-8.2479,9103.99752,-7.82906,16481.31446,-7.85609,166.66081,-7.89662,-2610.28021,-7.90524,-1881.905,-7.95747,6947.66,,
-7.81555,-988.906,-8.23439,9578.36068,-7.81555,16426.6116,-7.84257,43.77198,-7.88311,-2638.03519,-7.89173,-1856.8275,-7.94396,8892.14,,
-7.80204,-1741.66,-8.22088,10014.36984,-7.80204,16343.89299,-7.82906,-94.36704,-7.8696,-2658.57643,-7.87822,-1831.9375,-7.93044,16295.6,,
-7.78853,-2464.13,-8.20737,10412.66479,-7.78853,16236.15859,-7.81555,-246.35248,-7.85609,-2671.23891,-7.8647,-1807.5,-7.91693,-1560.75,,
-7.77502,-2883.22,-8.19386,10768.76525,-7.77502,16107.40838,-7.80204,-410.42933,-7.84257,-2675.71377,-7.85119,-1783.735,-7.90342,-6997.81,,
-7.76151,-2596.31,-8.18035,11080.75101,-7.76151,15962.64234,-7.78853,-584.72759,-7.82906,-2671.75876,-7.83768,-1760.86,-7.88991,-2520.75,,
-7.748,-1532.78,-8.16683,11345.41971,-7.748,15805.86043,-7.77502,-766.93727,-7.81555,-2659.145,-7.82417,-1739,-7.8764,-9506.48,,
-7.73449,-3.74998,-8.15332,11560.85534,-7.73449,15642.06264,-7.76151,-954.70838,-7.80204,-2637.87248,-7.81066,-1718.3275,-7.86289,-425.922,,
-7.72098,1585.41,-8.13981,11723.85552,-7.72098,15475.24893,-7.748,-1145.51092,-7.78853,-2608.04621,-7.79715,-1698.905,-7.84938,-1658.11,,
-7.70747,3030.13,-8.1263,11835.06002,-7.70747,15309.91929,-7.73449,-1336.56489,-7.77502,-2569.99619,-7.78364,-1680.7975,-7.83587,-3040.33,,
-7.69396,4156.09,-8.11279,11891.90859,-7.69396,15150.07369,-7.72098,-1525.2803,-7.76151,-2523.95241,-7.77013,-1664.03,-7.82236,495.391,,
-7.68044,4822.63,-8.09928,11893.76098,-7.68044,14999.21627,-7.70747,-1708.93215,-7.748,-2470.49988,-7.75662,-1648.61,-7.80885,4853.02,,
-7.66693,4974.69,-8.08577,11838.05696,-7.66693,14861.33867,-7.69396,-1884.86545,-7.73449,-2410.14358,-7.74311,-1634.485,-7.79534,-2411,,
-7.65342,4401.25,-8.07226,11725.43628,-7.65342,14739.44502,-7.68044,-2050.58642,-7.72098,-2343.47353,-7.7296,-1621.61,-7.78183,-3158.52,,
-7.63991,2968,-8.05875,11555.2587,-7.63991,14635.53532,-7.66693,-2203.50261,-7.70747,-2271.18472,-7.71609,-1609.89,-7.76831,216.625,,
-7.6264,1057.81,-8.04524,11327.52397,-7.6264,14551.60953,-7.65342,-2341.51027,-7.69396,-2194.01714,-7.70257,-1599.235,-7.7548,-1791.02,,
-7.61289,-780.656,-8.03173,11042.87186,-7.61289,14489.16763,-7.63991,-2462.66938,-7.68044,-2112.73194,-7.68906,-1589.5625,-7.74129,672.969,,
-7.59938,-2276.88,-8.01822,10703.22211,-7.59938,14449.70959,-7.6264,-2565.07996,-7.66693,-2027.88184,-7.67555,-1580.735,-7.72778,-343.828,,
-7.58587,-3313.03,-8.0047,10307.93278,-7.58587,14432.2354,-7.61289,-2647.49201,-7.65342,-1940.46797,-7.66204,-1572.655,-7.71427,1135.58,,
-7.57236,-3809.66,-7.99119,9860.84708,-7.57236,14437.24502,-7.59938,-2708.75554,-7.63991,-1851.03035,-7.64853,-1565.2175,-7.70076,-2025.64,,
-7.55885,-3707.84,-7.97768,9362.60301,-7.55885,14463.73843,-7.58587,-2748.07054,-7.6264,-1760.30895,-7.63502,-1558.3425,-7.68725,-285.719,,
-7.54534,-3009,-7.96417,8818.32034,-7.54534,14509.71561,-7.57236,-2765.03702,-7.61289,-1669.05379,-7.62151,-1551.9375,-7.67374,-5697.64,,
-7.53183,-2013.66,-7.95066,8230.55883,-7.53183,14573.67653,-7.55885,-2759.70499,-7.59938,-1577.80485,-7.608,-1545.9525,-7.66023,-8333.52,,
-7.51831,-1192.19,-7.93715,7603.79823,-7.51831,14654.12519,-7.54534,-2732.32444,-7.58587,-1487.27715,-7.59449,-1540.36,-7.64672,3740.83,,
-7.5048,-772.531,-7.92364,6941.87829,-7.5048,14747.0535,-7.53183,-2683.64539,-7.57236,-1397.99567,-7.58098,-1535.1725,-7.63321,452.031,,
-7.49129,-734.313,-7.91013,6251.83878,-7.49129,14850.96548,-7.51831,-2614.56908,-7.55885,-1310.56043,-7.56747,-1530.405,-7.6197,1883.83,,
-7.47778,-950.344,-7.89662,5536.87945,-7.47778,14961.8611,-7.5048,-2526.64302,-7.54534,-1225.63141,-7.55396,-1526.155,-7.60618,5296.2,,
-7.46427,-1198.13,-7.88311,4804.68006,-7.46427,15077.74033,-7.49129,-2421.41848,-7.53183,-1143.66861,-7.54044,-1522.515,-7.59267,7063.3,,
-7.45076,-1375.13,-7.8696,4062.92037,-7.45076,15195.60316,-7.47778,-2300.84544,-7.51831,-1065.23818,-7.52693,-1519.655,-7.57916,-3947.5,,
-7.43725,-1633.5,-7.85609,3316.72013,-7.43725,15311.94955,-7.46427,-2167.12392,-7.5048,-990.93283,-7.51342,-1517.7175,-7.56565,10056.3,,
-7.42374,-2027.56,-7.84257,2573.75775,-7.42374,15425.27949,-7.45076,-2022.53391,-7.49129,-921.4137,-7.49991,-1516.9525,-7.55214,9101.12,,
-7.41023,-2539.19,-7.82906,1841.71571,-7.41023,15533.09294,-7.43725,-1869.62043,-7.47778,-857.1708,-7.4864,-1517.5775,-7.53863,3955.06,,
-7.39672,-3185.63,-7.81555,1127.6324,-7.39672,15633.38988,-7.42374,-1710.96347,-7.46427,-798.90412,-7.47289,-1519.875,-7.52512,11550.5,,
-7.38321,-3739,-7.80204,439.82757,-7.38321,15725.17029,-7.41023,-1549.17804,-7.45076,-747.22865,-7.45938,-1524.125,-7.51161,3883.48,,
-7.3697,-3830.81,-7.78853,-214.65902,-7.3697,15807.43414,-7.39672,-1386.86414,-7.43725,-702.8994,-7.44587,-1530.595,-7.4981,2402.44,,
-7.35618,-3389.47,-7.77502,-828.78762,-7.35618,15879.68529,-7.38321,-1226.61178,-7.42374,-666.38637,-7.43236,-1539.5775,-7.48459,1214.75,,
-7.34267,-2877.75,-7.76151,-1396.79846,-7.34267,15942.91594,-7.3697,-1070.86596,-7.41023,-638.55955,-7.41885,-1551.375,-7.47108,358.625,,
-7.32916,-2958.13,-7.748,-1910.3718,-7.32916,15996.62995,-7.35618,-921.74294,-7.39672,-619.91895,-7.40534,-1566.2025,-7.45757,4384.06,,
-7.31565,-3909.78,-7.73449,-2363.10787,-7.31565,16042.82731,-7.34267,-781.47022,-7.38321,-611.21956,-7.39183,-1584.2975,-7.44405,4280.48,,
-7.30214,-5530.97,-7.72098,-2751.80692,-7.30214,16082.50799,-7.32916,-651.62905,-7.3697,-612.89638,-7.37831,-1605.86,-7.43054,-1412.77,,
-7.28863,-7288.25,-7.70747,-3070.06919,-7.28863,16117.17196,-7.31565,-533.82444,-7.35618,-625.67056,-7.3648,-1630.985,-7.41703,-1444.08,,
-7.27512,-8675.84,-7.69396,-3314.05492,-7.27512,16150.31919,-7.30214,-429.14639,-7.34267,-649.7548,-7.35129,-1659.765,-7.40352,955.328,,
-7.26161,-9382.03,-7.68044,-3479.92537,-7.26161,16182.94967,-7.28863,-338.40991,-7.32916,-685.68526,-7.33778,-1692.1875,-7.39001,1267.27,,
-7.2481,-9264.03,-7.66693,-3565.75873,-7.2481,16218.06337,-7.27512,-262.01499,-7.31565,-733.61692,-7.32427,-1728.1725,-7.3765,8457.67,,
-7.23459,-8563.25,-7.65342,-3568.99628,-7.23459,16258.16026,-7.26161,-200.03165,-7.30214,-793.67478,-7.31076,-1767.5475,-7.36299,3258.41,,
-7.22108,-7942.13,-7.63991,-3490.27826,-7.22108,16305.24032,-7.2481,-152.13989,-7.28863,-865.82885,-7.29725,-1810.11,-7.34948,12700.9,,
-7.20757,-7976.84,-7.6264,-3328.32493,-7.20757,16362.80352,-7.23459,-117.7197,-7.27512,-949.85913,-7.28374,-1855.5,-7.33597,5356.33,,
-7.19405,-8565.06,-7.61289,-3085.69651,-7.19405,16431.35357,-7.22108,-95.64611,-7.26161,-1045.3256,-7.27023,-1903.3275,-7.32246,-1500.3,,
-7.18054,-9113.75,-7.59938,-2763.03326,-7.18054,16514.38297,-7.20757,-84.7291,-7.2481,-1151.82828,-7.25672,-1953.095,-7.30895,-7504.67,,
-7.16703,-9079.87,-7.58587,-2361.61542,-7.16703,16611.89544,-7.19405,-83.31495,-7.23459,-1268.60717,-7.24321,-2004.265,-7.29544,838.063,,
-7.15352,-8203.53,-7.57236,-1886.56323,-7.15352,16725.39095,-7.18054,-89.58614,-7.22108,-1394.58225,-7.2297,-2056.1875,-7.28193,6885.17,,
-7.14001,-6570.41,-7.55885,-1342.99693,-7.14001,16855.86948,-7.16703,-101.58393,-7.20757,-1528.92852,-7.21618,-2108.22,-7.26841,-6936.31,,
-7.1265,-4507.53,-7.54534,-732.19676,-7.1265,17003.33101,-7.15352,-117.17332,-7.19405,-1670.30716,-7.20267,-2159.64,-7.2549,2273.17,,
